#pacId	locusName	transcriptName	peptideName	Pfam	Panther	ec	KOG	KO	GO	Best-hit-arabi-name	Best-hit-arabi-defline	Best-hit-clamy-name	Best-hit-clamy-defline	Best-hit-rice-name	Best-hit-rice-defline
PAC:51212554	Qurub.01G000100	Qurub.01G000100.1	Qurub.01G000100.1												
PAC:51211852	Qurub.01G058200	Qurub.01G058200.3	Qurub.01G058200.3	PF01073	PTHR10366 PTHR10366:SF323	EC:4.1.1.35		K08678	GO:0003854 GO:0006694 GO:0016616 GO:0055114	AT2G28760	UDP-XYL synthase 6			LOC_Os03g16980	NAD dependent epimerase/dehydratase family domain containing protein, expressed
PAC:51212468	Qurub.01G058300	Qurub.01G058300.1	Qurub.01G058300.1											LOC_Os12g41630	OsFBX463 - F-box domain containing protein, expressed
PAC:51211576	Qurub.01G058400	Qurub.01G058400.1	Qurub.01G058400.1	PF00650	PTHR10174 PTHR10174:SF100		KOG1470 KOG1471			AT3G46450	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein			LOC_Os03g60610	SEC14 cytosolic factor family protein, putative, expressed
PAC:51211577	Qurub.01G058400	Qurub.01G058400.2	Qurub.01G058400.2	PF00650	PTHR10174 PTHR10174:SF100		KOG1470 KOG1471			AT3G46450	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein			LOC_Os03g60610	SEC14 cytosolic factor family protein, putative, expressed
PAC:51211579	Qurub.01G058500	Qurub.01G058500.1	Qurub.01G058500.1		PTHR33538 PTHR33538:SF2					AT5G55490	gamete expressed protein 1			LOC_Os09g27040	GEX1, putative, expressed
PAC:51211581	Qurub.01G058500	Qurub.01G058500.2	Qurub.01G058500.2		PTHR33538 PTHR33538:SF2					AT5G55490	gamete expressed protein 1			LOC_Os09g27040	GEX1, putative, expressed
PAC:51211580	Qurub.01G058500	Qurub.01G058500.3	Qurub.01G058500.3		PTHR33538 PTHR33538:SF2					AT5G55490	gamete expressed protein 1			LOC_Os09g27040	GEX1, putative, expressed
PAC:51211605	Qurub.01G058600	Qurub.01G058600.1	Qurub.01G058600.1	PF12681	PTHR21366 PTHR21366:SF11					AT1G07645	dessication-induced 1VOC superfamily protein			LOC_Os03g16940	glyoxalase family protein, putative, expressed
PAC:51212974	Qurub.01G058700	Qurub.01G058700.1	Qurub.01G058700.1	PF00561	PTHR10992 PTHR10992:SF811	EC:3.3.2.10	KOG4178		GO:0003824			Cre01.g010550	Haloalkane dehalogenase-like hydrolase		
PAC:51212265	Qurub.01G058800	Qurub.01G058800.1	Qurub.01G058800.1	PF00179	PTHR24067 PTHR24067:SF109	EC:6.3.2.19	KOG0425	K10575		AT5G59300	ubiquitin carrier protein 7	Cre12.g546650	E2 Ubiquitin conjugating enzyme	LOC_Os01g62244	ubiquitin-conjugating enzyme, putative, expressed
PAC:51212266	Qurub.01G058800	Qurub.01G058800.2	Qurub.01G058800.2	PF00179	PTHR24067 PTHR24067:SF109	EC:6.3.2.19	KOG0425	K10575		AT5G59300	ubiquitin carrier protein 7	Cre12.g546650	E2 Ubiquitin conjugating enzyme	LOC_Os01g62244	ubiquitin-conjugating enzyme, putative, expressed
PAC:51213969	Qurub.01G058900	Qurub.01G058900.1	Qurub.01G058900.1	PF00314	PTHR31048 PTHR31048:SF7					AT2G28790	Pathogenesis-related thaumatin superfamily protein	Cre02.g102300	(1 of 1) PTHR31013:SF2 - PROTEIN THN-1-RELATED	LOC_Os01g62260	thaumatin, putative, expressed
PAC:51213595	Qurub.01G059000	Qurub.01G059000.1	Qurub.01G059000.1	PF00314	PTHR31048 PTHR31048:SF7					AT2G28790	Pathogenesis-related thaumatin superfamily protein	Cre02.g102300	(1 of 1) PTHR31013:SF2 - PROTEIN THN-1-RELATED	LOC_Os01g62260	thaumatin, putative, expressed
PAC:51214122	Qurub.01G059100	Qurub.01G059100.1	Qurub.01G059100.1							AT5G59305					
PAC:51212254	Qurub.01G059200	Qurub.01G059200.1	Qurub.01G059200.1	PF02096	PTHR12428 PTHR12428:SF19		KOG1239	K03217	GO:0016021 GO:0051205	AT2G28800	63 kDa inner membrane family protein	Cre17.g729800	ALBINO3-like translocon protein	LOC_Os01g05800	inner membrane protein, putative, expressed
PAC:51212255	Qurub.01G059200	Qurub.01G059200.2	Qurub.01G059200.2	PF02096	PTHR12428 PTHR12428:SF19		KOG1239	K03217	GO:0016021 GO:0051205	AT2G28800	63 kDa inner membrane family protein	Cre17.g729800	ALBINO3-like translocon protein	LOC_Os01g05800	inner membrane protein, putative, expressed
PAC:51213287	Qurub.01G059300	Qurub.01G059300.1	Qurub.01G059300.1	PF00012	PTHR19375 PTHR19375:SF232										
PAC:51212028	Qurub.01G059400	Qurub.01G059400.1	Qurub.01G059400.1	PF00012	PTHR19375 PTHR19375:SF232										
PAC:51212029	Qurub.01G059400	Qurub.01G059400.2	Qurub.01G059400.2	PF00012	PTHR19375 PTHR19375:SF232										
PAC:51212913	Qurub.01G059500	Qurub.01G059500.1	Qurub.01G059500.1	PF00012	PTHR19375 PTHR19375:SF232										
PAC:51211825	Qurub.01G059600	Qurub.01G059600.1	Qurub.01G059600.1	PF00012	PTHR19375 PTHR19375:SF232										
PAC:51214213	Qurub.01G059700	Qurub.01G059700.1	Qurub.01G059700.1	PF00012	PTHR19375 PTHR19375:SF232			K03283				Cre08.g372100	Heat shock protein 70A	LOC_Os05g38530	DnaK family protein, putative, expressed
PAC:51212470	Qurub.01G059800	Qurub.01G059800.1	Qurub.01G059800.1		PTHR33981 PTHR33981:SF1					AT3G12570	FYD			LOC_Os01g05790	SLT1 protein, putative, expressed
PAC:51212425	Qurub.01G059900	Qurub.01G059900.1	Qurub.01G059900.1	PF05729 PF13676	PTHR11017 PTHR11017:SF169		KOG4658		GO:0005515 GO:0007165						
PAC:51211242	Qurub.01G060000	Qurub.01G060000.1	Qurub.01G060000.1	PF05729 PF13676	PTHR11017 PTHR11017:SF169		KOG4658		GO:0005515 GO:0007165						
PAC:51212834	Qurub.01G060100	Qurub.01G060100.1	Qurub.01G060100.1	PF12776	PTHR31704 PTHR31704:SF10										
PAC:51212835	Qurub.01G060100	Qurub.01G060100.2	Qurub.01G060100.2	PF12776	PTHR31704 PTHR31704:SF10										
PAC:51211194	Qurub.01G060200	Qurub.01G060200.1	Qurub.01G060200.1	PF00046	PTHR24326 PTHR24326:SF203				GO:0003677	AT5G59340	WUSCHEL related homeobox 2			LOC_Os01g62310	homeobox domain containing protein, expressed
PAC:51213938	Qurub.01G060300	Qurub.01G060300.1	Qurub.01G060300.1		PTHR34054 PTHR34054:SF2					AT5G59350				LOC_Os11g47730	expressed protein
PAC:51212809	Qurub.01G060400	Qurub.01G060400.1	Qurub.01G060400.1	PF00514 PF04564	PTHR23315 PTHR23315:SF69	EC:6.3.2.19			GO:0004842 GO:0005515 GO:0016567	AT3G46510	plant U-box 13			LOC_Os03g16824	spotted leaf 11, putative, expressed
PAC:51212810	Qurub.01G060400	Qurub.01G060400.2	Qurub.01G060400.2	PF00514 PF04564	PTHR23315 PTHR23315:SF69	EC:6.3.2.19			GO:0004842 GO:0005515 GO:0016567	AT3G46510	plant U-box 13			LOC_Os03g16824	spotted leaf 11, putative, expressed
PAC:51211374	Qurub.01G060500	Qurub.01G060500.1	Qurub.01G060500.1	PF01529	PTHR22883 PTHR22883:SF75	EC:2.3.1.225	KOG1315	K18932	GO:0008270					LOC_Os03g16790	DHHC zinc finger domain containing protein, expressed
PAC:51211376	Qurub.01G060500	Qurub.01G060500.2	Qurub.01G060500.2	PF01529	PTHR22883 PTHR22883:SF75	EC:2.3.1.225	KOG1315		GO:0008270					LOC_Os03g16790	DHHC zinc finger domain containing protein, expressed
PAC:51211382	Qurub.01G060500	Qurub.01G060500.3	Qurub.01G060500.3	PF01529	PTHR22883 PTHR22883:SF75	EC:2.3.1.225			GO:0008270					LOC_Os03g16790	DHHC zinc finger domain containing protein, expressed
PAC:51211375	Qurub.01G060500	Qurub.01G060500.4	Qurub.01G060500.4	PF01529	PTHR22883 PTHR22883:SF75	EC:2.3.1.225	KOG1315		GO:0008270					LOC_Os03g16790	DHHC zinc finger domain containing protein, expressed
PAC:51211381	Qurub.01G060500	Qurub.01G060500.5	Qurub.01G060500.5	PF01529	PTHR22883 PTHR22883:SF75	EC:2.3.1.225			GO:0008270					LOC_Os03g16790	DHHC zinc finger domain containing protein, expressed
PAC:51211380	Qurub.01G060500	Qurub.01G060500.6	Qurub.01G060500.6	PF01529	PTHR22883 PTHR22883:SF75	EC:2.3.1.225			GO:0008270					LOC_Os03g16790	DHHC zinc finger domain containing protein, expressed
PAC:51211387	Qurub.01G060500	Qurub.01G060500.7	Qurub.01G060500.7	PF01529	PTHR22883 PTHR22883:SF75	EC:2.3.1.225			GO:0008270					LOC_Os03g16790	DHHC zinc finger domain containing protein, expressed
PAC:51211377	Qurub.01G060500	Qurub.01G060500.8	Qurub.01G060500.8	PF01529	PTHR22883 PTHR22883:SF75	EC:2.3.1.225			GO:0008270					LOC_Os03g16790	DHHC zinc finger domain containing protein, expressed
PAC:51211378	Qurub.01G060500	Qurub.01G060500.9	Qurub.01G060500.9	PF01529	PTHR22883 PTHR22883:SF75	EC:2.3.1.225	KOG1313		GO:0008270					LOC_Os03g16790	DHHC zinc finger domain containing protein, expressed
PAC:51211379	Qurub.01G060500	Qurub.01G060500.10	Qurub.01G060500.10	PF01529	PTHR22883 PTHR22883:SF75	EC:2.3.1.225			GO:0008270					LOC_Os03g16790	DHHC zinc finger domain containing protein, expressed
PAC:51211383	Qurub.01G060500	Qurub.01G060500.11	Qurub.01G060500.11	PF01529	PTHR22883 PTHR22883:SF75	EC:2.3.1.225			GO:0008270					LOC_Os03g16790	DHHC zinc finger domain containing protein, expressed
PAC:51211384	Qurub.01G060500	Qurub.01G060500.12	Qurub.01G060500.12	PF01529	PTHR22883 PTHR22883:SF75	EC:2.3.1.225			GO:0008270					LOC_Os03g16790	DHHC zinc finger domain containing protein, expressed
PAC:51211385	Qurub.01G060500	Qurub.01G060500.13	Qurub.01G060500.13	PF01529	PTHR22883 PTHR22883:SF75	EC:2.3.1.225		K18932	GO:0008270					LOC_Os03g16790	DHHC zinc finger domain containing protein, expressed
PAC:51211386	Qurub.01G060500	Qurub.01G060500.14	Qurub.01G060500.14	PF01529	PTHR22883 PTHR22883:SF75	EC:2.3.1.225		K18932	GO:0008270					LOC_Os03g16790	DHHC zinc finger domain containing protein, expressed
PAC:51214358	Qurub.01G060600	Qurub.01G060600.1	Qurub.01G060600.1	PF00011	PTHR11527 PTHR11527:SF158		KOG0710	K13993		AT1G53540	HSP20-like chaperones superfamily protein	Cre07.g318600	Heat shock protein 22H	LOC_Os01g04380	hsp20/alpha crystallin family protein, putative, expressed
PAC:51213225	Qurub.01G060700	Qurub.01G060700.1	Qurub.01G060700.1	PF05056	PTHR33103					AT3G09110	Protein of unknown function (DUF674)				
PAC:51213226	Qurub.01G060700	Qurub.01G060700.2	Qurub.01G060700.2	PF05056	PTHR33103					AT3G09110	Protein of unknown function (DUF674)				
PAC:51212498	Qurub.01G060800	Qurub.01G060800.1	Qurub.01G060800.1	PF02892 PF04937	PTHR32166				GO:0003677			Cre16.g650850	(1 of 2) KOG1121 - Tam3-transposase (Ac family)		
PAC:51212819	Qurub.01G060900	Qurub.01G060900.1	Qurub.01G060900.1	PF00011 PF05056	PTHR11527 PTHR11527:SF152					AT3G09110	Protein of unknown function (DUF674)				
PAC:51213054	Qurub.01G061000	Qurub.01G061000.1	Qurub.01G061000.1	PF00011	PTHR11527 PTHR11527:SF152			K13993		AT1G53540	HSP20-like chaperones superfamily protein	Cre07.g318600	Heat shock protein 22H	LOC_Os01g04380	hsp20/alpha crystallin family protein, putative, expressed
PAC:51211810	Qurub.01G061100	Qurub.01G061100.1	Qurub.01G061100.1	PF12796	PTHR24128 PTHR24128:SF14		KOG4412		GO:0005515 GO:0008270	AT2G28840	XB3 ortholog 1 in Arabidopsis thaliana	Cre02.g114900	Predicted protein with ankyrin repeats	LOC_Os05g02130	ankyrin repeat domain-containing protein 28, putative, expressed
PAC:51211992	Qurub.01G061200	Qurub.01G061200.1	Qurub.01G061200.1		PTHR33544 PTHR33544:SF3					AT5G02440					
PAC:51211993	Qurub.01G061200	Qurub.01G061200.2	Qurub.01G061200.2		PTHR33544 PTHR33544:SF3					AT5G02440					
PAC:51212831	Qurub.01G061300	Qurub.01G061300.1	Qurub.01G061300.1		PTHR33142 PTHR33142:SF6					AT2G28870	(1 of 2) PTHR33142:SF6 - EXPRESSED PROTEIN				
PAC:51213579	Qurub.01G061400	Qurub.01G061400.1	Qurub.01G061400.1	PF00022	PTHR11937 PTHR11937:SF210										
PAC:51211270	Qurub.01G061500	Qurub.01G061500.1	Qurub.01G061500.1	PF04564 PF07714	PTHR27003 PTHR27003:SF30	EC:2.7.11.1	KOG1187		GO:0004672 GO:0004713 GO:0004842 GO:0005524 GO:0006468 GO:0016567					LOC_Os10g01060	protein kinase family protein, putative, expressed
PAC:51211875	Qurub.01G061600	Qurub.01G061600.1	Qurub.01G061600.1	PF01417	PTHR12276 PTHR12276:SF10		KOG2056			AT3G46540	ENTH/VHS family protein			LOC_Os01g62370	ENTH domain containing protein, expressed
PAC:51211568	Qurub.01G061700	Qurub.01G061700.1	Qurub.01G061700.1	PF00481	PTHR13832 PTHR13832:SF228	EC:3.1.3.16	KOG0700		GO:0003824 GO:0004722 GO:0006470	AT2G28890	poltergeist like 4			LOC_Os03g60650	protein phosphatase 2C, putative, expressed
PAC:51213046	Qurub.01G061800	Qurub.01G061800.1	Qurub.01G061800.1	PF02469	PTHR32382 PTHR32382:SF0					AT3G46550	Fasciclin-like arabinogalactan family protein			LOC_Os01g62380	fasciclin-like arabinogalactan protein, putative, expressed
PAC:51212526	Qurub.01G061900	Qurub.01G061900.1	Qurub.01G061900.1	PF12552 PF14309	PTHR21726 PTHR21726:SF39					AT1G07620	GTP-binding protein Obg/CgtA			LOC_Os12g38260	expressed protein
PAC:51213384	Qurub.01G062000	Qurub.01G062000.1	Qurub.01G062000.1	PF01535 PF13041 PF13812	PTHR24015 PTHR24015:SF47					AT2G33680	Tetratricopeptide repeat (TPR)-like superfamily protein	Cre10.g437150	PPR-Cyclin protein	LOC_Os01g27650	pentatricopeptide, putative, expressed
PAC:51213766	Qurub.01G062100	Qurub.01G062100.1	Qurub.01G062100.1	PF01018 PF01926	PTHR11702 PTHR11702:SF31		KOG1489	K03979	GO:0000287 GO:0003924 GO:0005525	AT1G07615	GTP-binding protein Obg/CgtA	Cre02.g094650	(1 of 1) PTHR11702//PTHR11702:SF31 - DEVELOPMENTALLY REGULATED GTP-BINDING PROTEIN-RELATED // MITOCHONDRIAL RIBOSOME-ASSOCIATED GTPASE 2	LOC_Os11g47800	spo0B-associated GTP-binding protein, putative, expressed
PAC:51213767	Qurub.01G062100	Qurub.01G062100.2	Qurub.01G062100.2	PF01018	PTHR11702 PTHR11702:SF31		KOG1489		GO:0005525	AT1G07615	GTP-binding protein Obg/CgtA	Cre02.g094650	(1 of 1) PTHR11702//PTHR11702:SF31 - DEVELOPMENTALLY REGULATED GTP-BINDING PROTEIN-RELATED // MITOCHONDRIAL RIBOSOME-ASSOCIATED GTPASE 2	LOC_Os11g47800	spo0B-associated GTP-binding protein, putative, expressed
PAC:51213768	Qurub.01G062100	Qurub.01G062100.3	Qurub.01G062100.3	PF01018	PTHR11702 PTHR11702:SF31		KOG1489		GO:0005525	AT1G07615	GTP-binding protein Obg/CgtA	Cre02.g094650	(1 of 1) PTHR11702//PTHR11702:SF31 - DEVELOPMENTALLY REGULATED GTP-BINDING PROTEIN-RELATED // MITOCHONDRIAL RIBOSOME-ASSOCIATED GTPASE 2	LOC_Os11g47800	spo0B-associated GTP-binding protein, putative, expressed
PAC:51214198	Qurub.01G062200	Qurub.01G062200.1	Qurub.01G062200.1	PF01439	PTHR33543				GO:0046872						
PAC:51213587	Qurub.01G062300	Qurub.01G062300.1	Qurub.01G062300.1	PF01439	PTHR33543				GO:0046872						
PAC:51212285	Qurub.01G062400	Qurub.01G062400.1	Qurub.01G062400.1	PF01439	PTHR33543				GO:0046872						
PAC:51212539	Qurub.01G062500	Qurub.01G062500.1	Qurub.01G062500.1											LOC_Os11g33938	conserved hypothetical protein
PAC:51212938	Qurub.01G062600	Qurub.01G062600.1	Qurub.01G062600.1	PF01535 PF13041	PTHR24015 PTHR24015:SF588					AT1G07590	Tetratricopeptide repeat (TPR)-like superfamily protein			LOC_Os08g06500	PPR repeat domain containing protein, putative, expressed
PAC:51211524	Qurub.01G062700	Qurub.01G062700.1	Qurub.01G062700.1	PF02466	PTHR15371 PTHR15371:SF2					AT2G28900	outer plastid envelope protein 16-1			LOC_Os05g02060	mitochondrial import inner membrane translocase subunit Tim17, putative, expressed
PAC:51212870	Qurub.01G062800	Qurub.01G062800.1	Qurub.01G062800.1	PF00069 PF01453	PTHR27002 PTHR27002:SF142	EC:2.7.11.1	KOG1187		GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0006468			Cre03.g151300	(1 of 40) PTHR23257//PTHR23257:SF513 - SERINE-THREONINE PROTEIN KINASE // SUBFAMILY NOT NAMED	LOC_Os08g13870	S-locus lectin protein kinase family protein, putative, expressed
PAC:51214302	Qurub.01G062900	Qurub.01G062900.1	Qurub.01G062900.1	PF13668	PTHR31694 PTHR31694:SF4					AT1G47980	(1 of 2) PF13668 - Ferritin-like domain (Ferritin_2)	Cre01.g033300	(1 of 1) PF13668 - Ferritin-like domain (Ferritin_2)	LOC_Os04g33150	desiccation-related protein PCC13-62 precursor, putative, expressed
PAC:51214066	Qurub.01G063000	Qurub.01G063000.1	Qurub.01G063000.1	PF00069 PF00954 PF01453	PTHR27002 PTHR27002:SF110	EC:2.7.11.1	KOG1187		GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0006468 GO:0048544			Cre03.g151300	(1 of 40) PTHR23257//PTHR23257:SF513 - SERINE-THREONINE PROTEIN KINASE // SUBFAMILY NOT NAMED	LOC_Os08g13870	S-locus lectin protein kinase family protein, putative, expressed
PAC:51213364	Qurub.01G063100	Qurub.01G063100.1	Qurub.01G063100.1	PF02953	PTHR10898		KOG3479	K17777		AT3G46560	Tim10/DDP family zinc finger protein	Cre01.g033400	Mitochondrial inner membrane translocase subunit	LOC_Os12g38310	mitochondrial import inner membrane translocase subunit Tim, putative, expressed
PAC:51211634	Qurub.01G063200	Qurub.01G063200.1	Qurub.01G063200.1	PF13639	PTHR14155 PTHR14155:SF180		KOG1493		GO:0005515 GO:0008270	AT1G51930	RING/U-box superfamily protein				
PAC:51213780	Qurub.01G063300	Qurub.01G063300.1	Qurub.01G063300.1	PF00332 PF07983	PTHR32227 PTHR32227:SF62	EC:3.2.1.39			GO:0004553 GO:0005975	AT3G55430	O-Glycosyl hydrolases family 17 protein			LOC_Os11g47820	glucan endo-1,3-beta-glucosidase precursor, putative, expressed
PAC:51213781	Qurub.01G063300	Qurub.01G063300.2	Qurub.01G063300.2	PF00332 PF07983	PTHR32227 PTHR32227:SF62	EC:3.2.1.39			GO:0004553 GO:0005975	AT3G55430	O-Glycosyl hydrolases family 17 protein			LOC_Os11g47820	glucan endo-1,3-beta-glucosidase precursor, putative, expressed
PAC:51213782	Qurub.01G063300	Qurub.01G063300.3	Qurub.01G063300.3	PF00332 PF07983	PTHR32227 PTHR32227:SF62	EC:3.2.1.39			GO:0004553 GO:0005975	AT3G55430	O-Glycosyl hydrolases family 17 protein			LOC_Os11g47820	glucan endo-1,3-beta-glucosidase precursor, putative, expressed
PAC:51213783	Qurub.01G063300	Qurub.01G063300.4	Qurub.01G063300.4	PF00332 PF07983	PTHR32227 PTHR32227:SF62	EC:3.2.1.39			GO:0004553 GO:0005975	AT3G55430	O-Glycosyl hydrolases family 17 protein			LOC_Os11g47820	glucan endo-1,3-beta-glucosidase precursor, putative, expressed
PAC:51213784	Qurub.01G063300	Qurub.01G063300.5	Qurub.01G063300.5	PF00332 PF07983	PTHR32227 PTHR32227:SF62	EC:3.2.1.39			GO:0004553 GO:0005975	AT3G55430	O-Glycosyl hydrolases family 17 protein			LOC_Os11g47820	glucan endo-1,3-beta-glucosidase precursor, putative, expressed
PAC:51213785	Qurub.01G063300	Qurub.01G063300.6	Qurub.01G063300.6	PF00332	PTHR32227 PTHR32227:SF62	EC:3.2.1.39			GO:0004553 GO:0005975	AT3G55430	O-Glycosyl hydrolases family 17 protein			LOC_Os11g47820	glucan endo-1,3-beta-glucosidase precursor, putative, expressed
PAC:51213786	Qurub.01G063300	Qurub.01G063300.7	Qurub.01G063300.7	PF00332	PTHR32227 PTHR32227:SF62	EC:3.2.1.39			GO:0004553 GO:0005975	AT3G55430	O-Glycosyl hydrolases family 17 protein			LOC_Os11g47820	glucan endo-1,3-beta-glucosidase precursor, putative, expressed
PAC:51212695	Qurub.01G063400	Qurub.01G063400.1	Qurub.01G063400.1	PF01535 PF12854 PF13041	PTHR24015 PTHR24015:SF362					AT4G11690	Pentatricopeptide repeat (PPR-like) superfamily protein	Cre01.g048750	PentratricoPeptide Repeat protein	LOC_Os05g50690	pentatricopeptide, putative, expressed
PAC:51212696	Qurub.01G063400	Qurub.01G063400.2	Qurub.01G063400.2	PF01535 PF12854 PF13041	PTHR24015 PTHR24015:SF362					AT4G11690	Pentatricopeptide repeat (PPR-like) superfamily protein	Cre01.g048750	PentratricoPeptide Repeat protein	LOC_Os05g50690	pentatricopeptide, putative, expressed
PAC:51213459	Qurub.01G063500	Qurub.01G063500.1	Qurub.01G063500.1	PF01429	PTHR12396 PTHR12396:SF11				GO:0003677 GO:0005634	AT5G59380	methyl-CPG-binding domain 6				
PAC:51213460	Qurub.01G063500	Qurub.01G063500.2	Qurub.01G063500.2	PF01429	PTHR12396 PTHR12396:SF11				GO:0003677 GO:0005634	AT5G59380	methyl-CPG-binding domain 6				
PAC:51213912	Qurub.01G063600	Qurub.01G063600.1	Qurub.01G063600.1	PF00121	PTHR21139 PTHR21139:SF6	EC:5.3.1.1	KOG1643	K01803	GO:0004807 GO:0008152	AT3G55440	triosephosphate isomerase			LOC_Os01g62420	triosephosphate isomerase, cytosolic, putative, expressed
PAC:51212669	Qurub.01G063700	Qurub.01G063700.1	Qurub.01G063700.1	PF00069	PTHR27001 PTHR27001:SF191	EC:2.7.10.2 EC:2.7.11.1	KOG1187	K04733	GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT2G28930	protein kinase 1B			LOC_Os05g02020	protein kinase APK1A, chloroplast precursor, putative, expressed
PAC:51213153	Qurub.01G063800	Qurub.01G063800.1	Qurub.01G063800.1	PF00069	PTHR27001 PTHR27001:SF140	EC:2.7.11.1	KOG1187		GO:0004672 GO:0004713 GO:0005524 GO:0006468	AT2G28940	Protein kinase superfamily protein				
PAC:51214029	Qurub.01G063900	Qurub.01G063900.1	Qurub.01G063900.1		PTHR33433 PTHR33433:SF7										
PAC:51214244	Qurub.01G064000	Qurub.01G064000.1	Qurub.01G064000.1	PF14299	PTHR32278 PTHR32278:SF3										
PAC:51211929	Qurub.01G064100	Qurub.01G064100.1	Qurub.01G064100.1	PF04578 PF13968	PTHR31325 PTHR31325:SF0										
PAC:51214430	Qurub.01G064200	Qurub.01G064200.1	Qurub.01G064200.1	PF00931	PTHR23155 PTHR23155:SF513		KOG4658		GO:0043531						
PAC:51214052	Qurub.01G064300	Qurub.01G064300.1	Qurub.01G064300.1	PF03468 PF03469 PF03470	PTHR21596 PTHR21596:SF23				GO:0031047	AT1G13790	XH/XS domain-containing protein				
PAC:51214053	Qurub.01G064300	Qurub.01G064300.2	Qurub.01G064300.2	PF03468 PF03469 PF03470	PTHR21596 PTHR21596:SF23				GO:0031047	AT1G13790	XH/XS domain-containing protein				
PAC:51212990	Qurub.01G064400	Qurub.01G064400.1	Qurub.01G064400.1	PF01357 PF03330	PTHR31867 PTHR31867:SF9				GO:0005576 GO:0009664	AT2G39700	expansin A4	Cre16.g686700	(1 of 11) PTHR31867//PTHR31867:SF1 - FAMILY NOT NAMED // EXPANSIN-A1-RELATED	LOC_Os03g60720	expansin precursor, putative, expressed
PAC:51212918	Qurub.01G064500	Qurub.01G064500.1	Qurub.01G064500.1	PF10539	PTHR10857 PTHR10857:SF40										
PAC:51212919	Qurub.01G064500	Qurub.01G064500.2	Qurub.01G064500.2	PF10539	PTHR10857 PTHR10857:SF40										
PAC:51212920	Qurub.01G064500	Qurub.01G064500.3	Qurub.01G064500.3	PF10539	PTHR10857 PTHR10857:SF40										
PAC:51214216	Qurub.01G064600	Qurub.01G064600.1	Qurub.01G064600.1	PF01694	PTHR22936 PTHR22936:SF25		KOG2289		GO:0004252 GO:0006508 GO:0016021	AT2G29050	RHOMBOID-like 1	Cre03.g145527	Rhomboid-like protease	LOC_Os11g47840	OsRhmbd18 - Putative Rhomboid homologue, expressed
PAC:51212339	Qurub.01G064700	Qurub.01G064700.1	Qurub.01G064700.1	PF03016	PTHR11062 PTHR11062:SF86		KOG1021			AT2G29040	Exostosin family protein				
PAC:51211916	Qurub.01G064800	Qurub.01G064800.1	Qurub.01G064800.1		PTHR31032 PTHR31032:SF2					AT5G59400				LOC_Os05g02010	expressed protein
PAC:51213278	Qurub.01G064900	Qurub.01G064900.1	Qurub.01G064900.1	PF07019	PTHR12906 PTHR12906:SF0		KOG3415			AT5G59410	Rab5-interacting family protein	Cre08.g376000	(1 of 1) PTHR12906 - PROTEIN C20ORF24  RAB5-INTERACTING PROTEIN	LOC_Os05g01994	rab5-interacting protein like, putative, expressed
PAC:51211803	Qurub.01G065000	Qurub.01G065000.1	Qurub.01G065000.1	PF01237	PTHR10972		KOG2209			AT5G59420	OSBP(oxysterol binding protein)-related protein 3C	Cre03.g199759	(1 of 1) PTHR10972:SF96 - OXYSTEROL-BINDING PROTEIN	LOC_Os03g16690	oxysterol-binding protein, putative, expressed
